Id,SalePrice
1561,403924.43391841394
1562,132136.76742024755
1563,115568.71683509275
1564,165062.59967984783
1565,127576.10485955642
1566,265782.915484281
1567,74837.4822514694
1568,238802.72858816537
1569,97680.15957823058
1570,157263.36983906
1571,97156.6654286302
1572,138558.79468896543
1573,260095.4882412944
1574,131390.88982913492
1575,266724.9558189919
1576,251318.91673571337
1577,202990.63415663515
1578,136966.57955620368
1579,137598.83438950102
1580,203269.10738426412
1581,157673.3969296437
1582,140767.6644671529
1583,294639.9917187352
1584,230172.92640522355
1585,172079.64276843157
1586,67904.3647097419
1587,148171.21925030777
1588,159196.46070134954
1589,79318.21031557047
1590,142338.93845238886
1591,367564.2192979581
1592,123647.68345480599
1593,155296.17517604458
1594,418183.91809627414
1595,424427.48055163305
1596,241533.46270642767
1597,172994.29434496665
1598,220933.2298928916
1599,238554.9313398354
1600,227298.72299431765
1601,28985.85453787446
1602,111779.21957865602
1603,76090.35677363095
1604,270429.17567646166
1605,270235.27390310285
1606,161736.41868910845
1607,177045.95973752975
1608,236044.65583088598
1609,209155.88000247837
1610,134668.51679420983
1611,157680.41614285018
1612,173582.58426324348
1613,151781.7564047546
1614,151585.4540333373
1615,365263.5584349958
1616,338127.0726648106
1617,58932.223023086786
1618,119811.52316303586
1619,153116.99082144024
1620,172431.7496440591
1621,124144.55119989987
1622,143013.16331870446
1623,285063.694860172
1624,220697.912250382
1625,115675.7762032717
1626,169552.97916694987
1627,172314.5049883729
1628,307483.75515752926
1629,208665.5754193865
1630,314896.59465744626
1631,209075.50702518574
1632,236244.69603861053
1633,214735.18640634208
1634,198015.72210550925
1635,196945.24972652504
1636,158497.404619014
1637,182514.81497383036
1638,211106.8856076427
1639,178670.74830086296
1640,270190.2124552331
1641,185400.89349040098
1642,247355.61565971223
1643,230457.14937653812
1644,240310.78441286867
1645,218988.68568617932
1646,168269.42020921584
1647,166347.43053184066
1648,136089.90088493156
1649,149612.7471796556
1650,101279.87373822916
1651,103562.02822470793
1652,102119.03689914406
1653,104666.7585923844
1654,162137.23005389632
1655,156108.91800283408
1656,145201.99542822922
1657,161784.99212173198
1658,161791.5607419758
1659,119179.0223626116
1660,152157.37560465478
1661,378247.6483506558
1662,358816.1832523693
1663,337825.6890464034
1664,423526.8404920078
1665,290424.38792287454
1666,304712.580465336
1667,326542.2200805759
1668,336236.8674923931
1669,301229.9987785104
1670,321671.67847493396
1671,247505.46948395984
1672,361530.3593088074
1673,288347.6762049672
1674,237817.19814073213
1675,194039.70179940842
1676,207216.59777534963
1677,209017.68707983987
1678,404986.25495572714
1679,338145.5912245638
1680,315529.04775583826
1681,249902.42230152048
1682,296072.8823520914
1683,186097.0473921243
1684,188676.05632475857
1685,191056.38514751138
1686,198646.71695219178
1687,206059.9158508667
1688,203007.53003456758
1689,203574.55704937864
1690,227348.81894221227
1691,214929.227196323
1692,289916.7354680933
1693,221579.31001940183
1694,183691.91953326273
1695,185456.54430170753
1696,281109.16171611333
1697,184282.85004680138
1698,325984.0046741589
1699,310570.41182738123
1700,242496.06017968792
1701,277468.38024789095
1702,244854.3444809151
1703,250244.34359246166
1704,280021.0508125144
1705,253046.87521630106
1706,386904.3773980802
1707,220488.04312558798
1708,195854.59987877798
1709,263776.4493345431
1710,232226.67282032466
1711,265528.09076574387
1712,261467.2097303567
1713,267327.2602290319
1714,225446.82464467175
1715,214317.46331024938
1716,193970.5343234596
1717,202068.39968725923
1718,429110.7399118
1719,228573.44194318238
1720,255443.3166102341
1721,184661.33913719445
1722,418304.43975434825
1723,162343.37283631915
1724,235487.6190269487
1725,252838.45179861528
1726,186825.94078419392
1727,161298.9648885813
1728,198401.07775754447
1729,159368.53840705485
1730,144459.46484742942
1731,126425.36551465432
1732,138484.39003395743
1733,107418.75322656403
1734,152633.47062375722
1735,152334.35772773763
1736,103737.82571401994
1737,300904.52495785116
1738,233174.9333219194
1739,270925.3152491102
1740,221421.74352079548
1741,199481.24065988674
1742,172256.25845972274
1743,189443.95121953997
1744,306686.0011206869
1745,229761.88115718763
1746,239749.79555150727
1747,236729.67583070893
1748,217921.6772747395
1749,165194.1294031249
1750,134582.17517112067
1751,252402.85384532413
1752,106612.16138708813
1753,144897.44789013092
1754,188555.9982305281
1755,164108.3582628389
1756,130615.67121356737
1757,108202.72134751233
1758,159080.75593987072
1759,192780.73544481304
1760,175189.64653263392
1761,147801.92508589907
1762,187084.76741737837
1763,198807.44780525006
1764,118485.89959972003
1765,196899.4598520723
1766,180689.10824560118
1767,208686.47134878568
1768,150153.17877324997
1769,190168.81483314198
1770,173015.27004734357
1771,101107.42805823288
1772,131389.58543600107
1773,109303.3444881026
1774,135945.28740163974
1775,151523.96948362293
1776,127375.62525477388
1777,101381.56711255282
1778,156504.29198895313
1779,131790.90114376694
1780,187217.89865941752
1781,123661.29009782802
1782,45161.78465718415
1783,131192.05366923462
1784,80811.9510019985
1785,123353.51488127757
1786,118441.20945985371
1787,170711.69230610493
1788,316633.4449400252
1789,121191.53715778782
1790,59546.369089288986
1791,208737.02770062326
1792,149075.50427112018
1793,143865.5066036646
1794,197101.13958919002
1795,130167.8329643074
1796,171095.29974124953
1797,112502.24196242646
1798,106959.97562295443
1799,110375.56132758048
1800,135591.5525042715
1801,100592.84695984446
1802,102804.81404148426
1803,155781.90537145373
1804,140489.17481032538
1805,145275.10426329402
1806,134893.88451269048
1807,180436.44581718487
1808,123954.23883216316
1809,415225.4733672519
1810,154812.20497466845
1811,340620.539222762
1812,384918.0210232469
1813,125960.10413670517
1814,152287.889188161
1815,28643.680149335298
1816,110698.26837768278
1817,117334.44474333676
1818,174251.35753250227
1819,138411.92389339278
1820,364843.66806451255
1821,79906.96340371761
1822,164618.04593290726
1823,322160.15442670137
1824,148896.20459111012
1825,138651.55464848678
1826,100091.51207403513
1827,99699.74175752746
1828,135321.24509165657
1829,166820.4813522402
1830,159713.27831753436
1831,170724.5228001019
1832,381351.7450156475
1833,169564.2172333675
1834,151968.40679070563
1835,419494.65447283
1836,118798.38568352349
1837,387839.3080771873
1838,136566.17712973384
1839,70198.23259324196
1840,441668.23615183565
1841,141319.88108593877
1842,80628.86221941875
1843,117998.60281201161
1844,156195.76787076727
1845,120047.80962825275
1846,139331.32159839675
1847,164888.42165635526
1848,295653.26935185434
1849,91503.77462838427
1850,118662.74974525231
1851,166033.5972805937
1852,139484.4844631001
1853,153345.69125248003
1854,196929.95454435924
1855,181932.29355408775
1856,227615.50310007494
1857,137819.78871675115
1858,111214.0662827387
1859,97494.6620545556
1860,169289.83381452202
1861,98366.87467011483
1862,303341.2788290082
1863,303341.2788290082
1864,303341.2788290082
1865,370164.5867087904
1866,338013.2661905084
1867,240174.80681977747
1868,287134.15805163677
1869,232347.1331573465
1870,250218.59314782545
1871,276750.49825345445
1872,186477.27410468657
1873,254944.87490607088
1874,125144.04129550944
1875,197269.0697465979
1876,192372.8628045813
1877,219433.17011785205
1878,208502.2259271749
1879,123191.3133401589
1880,140216.10267740663
1881,247704.19929666969
1882,260274.9592905586
1883,189388.08357231482
1884,202561.35377598763
1885,257326.2410096589
1886,289560.2739699746
1887,236476.19052026677
1888,276319.71174428693
1889,168954.35197051032
1890,116849.43194996449
1891,142755.25271644583
1892,93106.4003280442
1893,126935.02735266392
1894,400709.4654204773
1895,143874.88501520874
1896,125934.3352553274
1897,121697.01938444353
1898,118357.87260280468
1899,184282.9683926449
1900,141087.05855106667
1901,182356.3729014733
1902,112909.46270249086
1903,221704.7207886721
1904,130958.64459349646
1905,188354.5491468932
1906,115464.29372516298
1907,226912.8984756827
1908,103063.11188446882
1909,157126.1198718981
1910,125808.64971434267
1911,215925.5478624741
1912,303771.6628814717
1913,155431.15172472398
1914,71330.25912346714
1915,311532.28226340155
1916,25769.690066726645
1917,266786.5202610219
1918,127785.03425026312
1919,187923.1203815787
1920,156842.5026779737
1921,357754.3765997847
1922,326510.4279348566
1923,233011.852711724
1924,235290.57018789207
1925,218901.47316088644
1926,352173.0445390956
1927,127422.32319273113
1928,165513.66837344982
1929,112244.14069530263
1930,127401.86601948645
1931,139170.31419780082
1932,128054.13051271567
1933,190933.15545566787
1934,162963.6026106407
1935,168082.742870491
1936,186910.85917492828
1937,174785.77813225694
1938,190558.26277845574
1939,260170.49938627647
1940,194166.42434211506
1941,153729.2482431638
1942,192346.06079640437
1943,247616.27742817265
1944,326429.97373905184
1945,348610.52726261853
1946,155146.907291268
1947,298763.1426087733
1948,166351.8561507084
1949,254378.91527131875
1950,220758.5607036904
1951,269778.5140556252
1952,239116.17751688394
1953,183766.3909420186
1954,200623.49198938755
1955,140074.09580622625
1956,312288.29365466244
1957,155909.16428333346
1958,297270.6722208973
1959,146314.1585997966
1960,89521.16353162017
1961,132195.36269424506
1962,88821.68602075102
1963,91333.06697685702
1964,92526.93437177653
1965,144971.37071118678
1966,150184.5595106437
1967,286569.6354768259
1968,348679.58008784405
1969,349417.5905742787
1970,347008.1213169249
1971,411805.30314130755
1972,341112.56111787516
1973,304253.43257277715
1974,313665.05833515525
1975,221140.0117657754
1976,277700.3512343883
1977,324728.16960344336
1978,309137.71667470713
1979,324890.67103407567
1980,200878.5006205961
1981,322755.4932714313
1982,223293.1212488875
1983,213312.28538668912
1984,178576.62861529738
1985,248465.3983488311
1986,242736.15740488132
1987,228849.62957850168
1988,185094.06561327714
1989,212549.80591419002
1990,233363.5994320094
1991,232130.80953344214
1992,233715.60747177177
1993,187361.9712841534
1994,246754.9962674377
1995,182770.1086311246
1996,226879.22181475698
1997,293810.02908212156
1998,288448.4568583432
1999,284975.81663014437
2000,304179.2522446172
2001,281213.9609075176
2002,257816.89571168844
2003,244565.70416894997
2004,301379.0570839178
2005,234304.24404602416
2006,235449.01769819774
2007,254802.772612544
2008,233128.4633865105
2009,211762.0781445139
2010,209519.81199351652
2011,444332.1946858817
2012,186226.6880165243
2013,188463.42884391244
2014,196480.13598780707
2015,217214.75194962358
2016,202041.9241148493
2017,214416.20838791353
2018,110243.91498059756
2019,134588.44289718557
2020,98314.92135724693
2021,84754.41240265674
2022,182820.70736656326
2023,136279.76920380816
2024,276057.0157856933
2025,333845.0385260887
2026,190587.4396943124
2027,163970.91712968634
2028,149106.909562896
2029,159185.45065622672
2030,271001.2766981642
2031,263120.1327902253
2032,268752.93614940834
2033,264453.1292904208
2034,201466.36386829067
2035,202173.78723854956
2036,213764.54729072435
2037,226550.36726713122
2038,323851.74346648937
2039,233189.50584028265
2040,329203.409358173
2041,318677.52840503515
2042,202321.89697903907
2043,172438.37126154185
2044,171612.5063796084
2045,221937.98747168249
2046,143027.24069308105
2047,124104.44845945458
2048,148330.53355013824
2049,128709.71865870047
2050,181124.64695445122
2051,100607.97625040496
2052,108186.77783989941
2053,141561.54582577455
2054,72678.48150738433
2055,147091.7712819099
2056,162472.15763056732
2057,98673.0534624987
2058,212743.40634507
2059,138093.60873513168
2060,169946.5746595799
2061,174721.39268837636
2062,115027.21369228489
2063,117527.06426188885
2064,142603.687625941
2065,133038.96995635435
2066,181423.90916299634
2067,109068.69114672916
2068,139345.55926558236
2069,62397.98012139066
2070,93657.43714747136
2071,78534.45499450353
2072,148727.74804614566
2073,132570.02720565605
2074,186629.43404977187
2075,162724.75254152657
2076,115900.08060464333
2077,150986.05371259642
2078,107476.48550434445
2079,138611.24601854652
2080,115280.04917607072
2081,110169.10694559326
2082,404852.42827313486
2083,160513.5208691107
2084,96299.03843048192
2085,96846.21311833337
2086,136117.97719544696
2087,122614.60544222908
2088,95402.2706344449
2089,69389.53486349771
2090,121128.08733555453
2091,362635.369474455
2092,128314.69120740832
2093,142263.8423138531
2094,447826.5001709275
2095,173200.35015702946
2096,85515.59957061207
2097,380106.3265154755
2098,149707.40122342738
2099,12206.686034191982
2100,321981.0328762041
2101,91167.30026613572
2102,155972.2514197036
2103,87411.45043103921
2104,145780.43432373495
2105,426509.9127122727
2106,13041.556855207542
2107,225525.6392794788
2108,114771.94834809366
2109,95465.87944367458
2110,132647.9794279508
2111,185158.84643749613
2112,141658.39868758956
2113,122026.47534988762
2114,114947.66765555681
2115,173374.584389742
2116,140323.02490678243
2117,125760.23916891892
2118,130649.5026687946
2119,116306.08421974245
2120,124407.85389866692
2121,84790.00079336343
2122,96496.47524914762
2123,91840.84048794163
2124,197512.18109835556
2125,138850.81731446926
2126,156514.16111774428
2127,437009.082357503
2128,162566.6738839585
2129,149648.57859404117
2130,122516.77257532475
2131,140455.97185580514
2132,133406.84613977792
2133,132688.03283106035
2134,124138.73677531246
2135,107070.25937645603
2136,314550.4847119333
2137,112988.45135961741
2138,143583.1040712354
2139,150094.08461405698
2140,135080.39199617214
2141,171100.42541094613
2142,121646.42025034828
2143,137249.00896473846
2144,116256.74960521155
2145,138580.2698927652
2146,188672.18123491248
2147,134734.50403222314
2148,168839.571579761
2149,153070.5976336141
2150,243470.3773019202
2151,126595.8106159541
2152,455864.32542079897
2153,165976.09000331943
2154,400417.46624298906
2155,146361.82785712334
2156,268547.97350116516
2157,243968.7463406542
2158,253264.7839594687
2159,252611.48089074914
2160,205675.24028855178
2161,255345.90883588244
2162,341356.33025765745
2163,364262.4070846294
2164,269149.00668531354
2165,217036.7875701905
2166,156454.3949646739
2167,225125.85583808098
2168,194826.27633873513
2169,208973.9614529512
2170,221156.86162140616
2171,158318.0335149092
2172,147892.70303773147
2173,158827.7059941321
2174,231890.36834389856
2175,295238.7622927064
2176,300542.524895106
2177,246623.83677369705
2178,230009.4808883604
2179,159052.48678294278
2180,207186.2766906852
2181,209033.95861199638
2182,230429.72010403627
2183,211729.60031590878
2184,91363.5419998134
2185,103109.73864129535
2186,185363.33214679488
2187,165803.198130475
2188,164906.0538438121
2189,296035.4833071182
2190,348035.67940651905
2191,354980.6144695054
2192,365522.3782630791
2193,395572.18491074746
2194,384542.3390658519
2195,106465.9345258202
2196,112752.15688576037
2197,121917.88535334915
2198,186073.09816848906
2199,194849.65472769295
2200,131885.61645469174
2201,133441.20376846986
2202,212646.90062009788
2203,130644.63517865678
2204,168823.33469550742
2205,110461.71120993828
2206,136622.72798903345
2207,222792.36698111787
2208,253040.81892164354
2209,192150.13765380334
2210,121684.85294247617
2211,144074.9861235642
2212,101646.1230052386
2213,397240.6716287122
2214,126413.76082170603
2215,109050.84698240715
2216,147733.4125991941
2217,-27895.257792675286
2218,73060.31677103846
2219,42277.382277096855
2220,45243.806948133744
2221,310416.54369332734
2222,262931.2898955274
2223,291031.95920905133
2224,223216.65808768955
2225,108379.25885552645
2226,163273.62128186098
2227,236899.27646655124
2228,289596.4541959801
2229,270436.3500138351
2230,143934.05622293637
2231,232181.4068389932
2232,177932.52160115424
2233,193302.39074212126
2234,264171.9401379691
2235,229405.8588683221
2236,269897.3385068057
2237,309128.9587515753
2238,209595.4611075035
2239,394934.19499438745
2240,156978.65214621427
2241,149686.42260412744
2242,126683.69602224813
2243,109295.26493385737
2244,103786.04180778994
2245,119212.80249065149
2246,143836.7797380559
2247,408435.26137870527
2248,102921.53868263646
2249,112708.6620216727
2250,120716.28757203708
2251,79487.05321218248
2252,181399.49925301678
2253,172174.62212455564
2254,192478.87864518084
2255,185027.04296618525
2256,189965.81073428027
2257,189162.24704186176
2258,174352.8094783324
2259,167469.9356477986
2260,158970.75353418838
2261,214851.6669498178
2262,232636.22607757535
2263,339600.3598782483
2264,392008.08694097307
2265,153357.29547560622
2266,285706.4461039413
2267,310639.2924712099
2268,386873.2330172346
2269,159378.52042860992
2270,205770.27417222364
2271,230174.10450876784
2272,232878.9403412037
2273,168627.2212792997
2274,181623.5624228412
2275,170318.64043537818
2276,204389.0469290933
2277,189285.41431492567
2278,151641.47421622684
2279,114013.60461083578
2280,85460.41157286684
2281,173551.74097238213
2282,193775.13721722167
2283,104974.19068930019
2284,109019.924029315
2285,142530.3951998701
2286,115518.73916846397
2287,353775.6043541846
2288,276828.7996827833
2289,333193.7648221047
2290,377341.1150336738
2291,331017.4221613958
2292,377771.2603414552
2293,396958.16888223635
2294,336844.4840793633
2295,413913.33357412973
2296,253692.9291897046
2297,358248.097965606
2298,330313.14041520946
2299,323994.36403841677
2300,302608.6642381748
2301,318104.5917621185
2302,251741.36120810127
2303,251439.74682152807
2304,251236.16172029008
2305,221755.67370292929
2306,202888.6248395224
2307,204313.19836041203
2308,229620.61831641372
2309,280260.8372898974
2310,231219.1287948155
2311,211336.8247100931
2312,188034.98465758632
2313,173206.7850417134
2314,184084.35307191766
2315,199179.05739919748
2316,233244.92130796437
2317,194723.26193689858
2318,195862.57154441252
2319,202934.16994969593
2320,206590.73442527372
2321,273474.0153267118
2322,228048.05617201142
2323,209059.72339270683
2324,223104.52352447656
2325,242318.40628375218
2326,209596.92023114196
2327,218219.76897739433
2328,240193.66503367247
2329,188900.63716238504
2330,163184.63893688412
2331,310589.4668166309
2332,369415.5173984419
2333,308502.3628449645
2334,255552.67234551115
2335,277060.44570856646
2336,287156.4492806385
2337,203237.13548931316
2338,272149.9224517854
2339,232669.43932831567
2340,377814.889788565
2341,235451.3185376319
2342,247912.2894917127
2343,232910.90180137695
2344,212314.99797965074
2345,229709.47545926948
2346,232392.78788915812
2347,205699.58091126534
2348,262612.9150044094
2349,174928.01645913813
2350,315361.8182107508
2351,272932.41390264104
2352,252356.48085996497
2353,248449.02829918603
2354,443315.97679116717
2355,447229.5417643059
2356,170299.29107179225
2357,201517.8837328978
2358,205038.9343115379
2359,101391.88382730854
2360,119620.58825818903
2361,142495.11531848623
2362,273857.56913135154
2363,146967.5730156001
2364,183439.51637585694
2365,238203.26775934245
2366,224403.21201962593
2367,245392.53401325375
2368,221309.0110769061
2369,228886.8340593333
2370,160592.73346096778
2371,158723.78406071558
2372,179759.65860955336
2373,285218.6778475095
2374,307801.6324668712
2375,248559.7311163313
2376,299578.3698984927
2377,321649.35140421754
2378,170695.96841168066
2379,212958.36516116688
2380,158994.62569202366
2381,175929.4487580806
2382,216364.6679954693
2383,202087.0230283304
2384,251323.74016499217
2385,171028.53346909187
2386,131080.8936219248
2387,132204.11190258607
2388,119982.3718053815
2389,147264.27305742155
2390,172974.47872792813
2391,136255.6905193103
2392,102399.16197793768
2393,182584.80962620105
2394,141910.08465107845
2395,194033.8267294733
2396,159545.90959574038
2397,215363.83241144673
2398,90092.49288151215
2399,330893.5736287562
2400,324051.9752841088
2401,109238.9323606739
2402,132483.35534648888
2403,140590.37066053157
2404,154268.41594779224
2405,164644.86290625215
2406,139809.65501383552
2407,122550.16351038474
2408,148824.97396459442
2409,112238.46082632663
2410,198037.44866472133
2411,111001.1773962659
2412,145132.63324089418
2413,118511.44104724668
2414,153093.5292229734
2415,123803.73988043307
2416,149532.44506308762
2417,135829.76269684604
2418,130012.75725658669
2419,91677.3777955916
2420,119509.05114667944
2421,186222.99142892903
2422,115743.22140745993
2423,398360.68438129197
2424,125533.98584526207
2425,218118.5058910963
2426,122396.13102271245
2427,431986.2731835514
2428,176282.24510092114
2429,95973.7324735627
2430,130590.08407386136
2431,108017.30082859425
2432,142206.17926732684
2433,125051.3837983649
2434,122292.24378825247
2435,142322.93852547056
2436,98052.5674853723
2437,108961.97086758935
2438,111955.00041247206
2439,132139.55670955998
2440,135548.45893314772
2441,115547.53432789212
2442,102017.98806987365
2443,149759.4402341979
2444,141420.16358417587
2445,60078.406735000666
2446,138061.12314200343
2447,223081.56693193107
2448,153867.21375873638
2449,117827.38756493793
2450,163197.04780674947
2451,95134.6874398156
2452,191816.81263875565
2453,68735.99184938322
2454,91433.1929303807
2455,124232.2013122472
2456,121997.23428812716
2457,117282.62692375388
2458,136466.90708981885
2459,106498.3328679736
2460,165092.64481919503
2461,129321.78352185781
2462,108081.44817388267
2463,158627.16646381235
2464,179187.99675297784
2465,154868.39036908548
2466,80386.46513694746
2467,171004.99835014902
2468,95859.74479860114
2469,86141.28815802408
2470,209133.50135830883
2471,209060.33989032323
2472,196350.64042998536
2473,81250.33278389659
2474,29027.60365456622
2475,237409.0088909068
2476,97440.50975540385
2477,103363.4469150448
2478,154346.44039472018
2479,104437.53969393554
2480,155224.47245290352
2481,131188.41295969638
2482,129920.12570149195
2483,104249.46674664004
2484,135362.37055105274
2485,135521.55579656758
2486,143960.12754489027
2487,200849.221031919
2488,179978.18846886826
2489,157209.42034507985
2490,156544.17528257903
2491,63705.948110081954
2492,187124.73574837972
2493,161095.26939980988
2494,151306.61953949707
2495,76274.80684804125
2496,232931.63865957665
2497,155330.9460729079
2498,99605.14445640612
2499,72483.91539713915
2500,119021.33560437581
2501,137838.91222752025
2502,128761.37218626181
2503,81249.88972593797
2504,210714.1344739449
2505,237475.59965122177
2506,273666.7144869006
2507,303888.16381020134
2508,274969.32080858096
2509,238135.6187075856
2510,233709.36393985956
2511,189746.2461258364
2512,213493.6169726135
2513,240856.67980665877
2514,288455.58306767826
2515,141721.1122396437
2516,171163.17298150575
2517,126990.58412380109
2518,144534.0827917091
2519,246287.00821992615
2520,226342.20884414937
2521,198223.20770329807
2522,235949.53045242012
2523,117413.67761333182
2524,146337.03918154293
2525,164596.12986833078
2526,152911.81538259843
2527,123807.37028087978
2528,143175.13487116678
2529,148316.8055709059
2530,112681.5287252278
2531,251649.51854738
2532,235230.61227672675
2533,197117.86835488933
2534,255941.49295149394
2535,278699.5675804267
2536,250820.14344541298
2537,273843.78517914726
2538,204939.9345971247
2539,213577.50405004027
2540,198833.78706843907
2541,190589.50512691285
2542,160256.08565034939
2543,110044.40539972135
2544,101113.57010312832
2545,151445.71063255018
2546,132592.46740293375
2547,172936.88551398437
2548,156728.1414344873
2549,141690.97183885227
2550,579106.0276822634
2551,150382.27734592208
2552,120293.0077543509
2553,335927.784726611
2554,375620.1923216467
2555,123410.41971603618
2556,86322.90141284768
2557,88851.18120858737
2558,461446.8997657569
2559,130184.29604866356
2560,148779.77727827604
2561,160432.941623447
2562,136336.78862554138
2563,133629.5229958091
2564,172658.83337717107
2565,141225.1424105625
2566,120426.64815199014
2567,103218.59857540461
2568,185507.74132232112
2569,209187.46251295216
2570,121215.21732041345
2571,152539.16498230037
2572,201531.11077892105
2573,217870.32696787314
2574,106631.90404030588
2575,156964.23817686818
2576,437038.53994846717
2577,424474.4046316801
2578,98903.94009763526
2579,-8616.697902519372
2580,384912.9401382443
2581,121197.96014457906
2582,154946.63733284967
2583,277076.07115445915
2584,194429.1350698372
2585,194045.0462321177
2586,226568.63436285756
2587,207767.6655780936
2588,143651.16293392633
2589,159141.8317358644
2590,235373.31796019105
2591,214329.05922836298
2592,232074.20406814385
2593,244370.65806589287
2594,194303.18896726123
2595,234992.99272768607
2596,291384.33205443656
2597,197798.83947187092
2598,300120.9372571878
2599,354269.7028903703
2600,232455.25021445798
2601,158057.6740980976
2602,52168.106576396036
2603,100893.75020658574
2604,356384.77056146786
2605,37616.34666831326
2606,149141.5090819453
2607,215651.94161027996
2608,188280.65388682717
2609,155776.76751293882
2610,400262.66432970646
2611,92538.61485339224
2612,156167.38294054335
2613,122419.31934230495
2614,98669.16708256351
2615,174546.45620165858
2616,155247.82167933008
2617,201013.3596971943
2618,228065.3381036137
2619,212394.25330808072
2620,168843.97307783447
2621,175417.10184634803
2622,176629.88155637018
2623,232782.18001016031
2624,305579.913688445
2625,241662.31535014033
2626,174338.9919897793
2627,163584.2088483253
2628,409626.2996523699
2629,427869.29489664803
2630,358317.51315282285
2631,395821.7580057923
2632,369814.79987607733
2633,282949.2755178956
2634,360500.59888423677
2635,169144.34916091512
2636,178599.31808314717
2637,206369.28673524293
2638,285383.7119083706
2639,214676.57707478572
2640,148087.28096609248
2641,90900.44178775419
2642,184435.7871430692
2643,101675.73832471739
2644,119500.0594695938
2645,103933.58041825204
2646,91552.52799288998
2647,93154.70134390192
2648,140929.76014116
2649,154876.4676207134
2650,143963.1603118889
2651,144779.71475400915
2652,354944.6914531486
2653,251164.3324596032
2654,241712.25822056213
2655,354102.51522199647
2656,323760.93589377345
2657,326611.23088304
2658,296250.0809092716
2659,325870.9707904676
2660,346204.4914867827
2661,345500.1614754619
2662,338930.4627572163
2663,281216.88597171614
2664,277602.8100432104
2665,319088.81123969983
2666,283943.7122712954
2667,201815.84221613174
2668,209671.42663449736
2669,203206.97990498575
2670,306697.5148452503
2671,211147.75225313124
2672,238323.7929789779
2673,224301.25337875157
2674,224979.34241231892
2675,219644.44532350567
2676,209384.06443549914
2677,203263.2898051968
2678,270743.38893955527
2679,271905.2450866697
2680,287358.3216958096
2681,366254.1792971294
2682,300994.4312833148
2683,407670.5558553112
2684,324561.4599976699
2685,314048.2330828293
2686,251735.1824089255
2687,296217.1164965823
2688,233307.89038707793
2689,230183.14005202125
2690,367742.2061352185
2691,181442.93088616664
2692,441966.5944926883
2693,219481.71678210422
2694,454072.9465881991
2695,200675.38511356455
2696,190744.35340128455
2697,164651.55782185076
2698,196175.8797860099
2699,183122.4637197092
2700,166822.6509702626
2701,160947.92658389092
2702,123362.40561130026
2703,129752.5931070355
2704,149032.97100005194
2705,100510.3976496401
2706,90780.67781539296
2707,140715.66014136793
2708,115449.07045805745
2709,406216.0856080917
2710,121799.98335128708
2711,231314.13006998156
2712,365917.48358502286
2713,178904.64632653724
2714,146113.2245296809
2715,164213.53650301986
2716,141438.51834039076
2717,176794.94723096082
2718,219838.73194002185
2719,140756.42620112142
2720,191228.14156421646
2721,135471.29617126298
2722,176860.71004149993
2723,164749.94155670912
2724,123554.68500730884
2725,125941.45504308131
2726,128284.08276342298
2727,159736.41382777237
2728,203521.62814546784
2729,138760.90309167665
2730,136241.99404299422
2731,133776.290972932
2732,121529.64817073697
2733,164760.0132922749
2734,127055.90247655427
